-2.1334102789508265,-1.3441665808307093,-1.567068878804342,-1.800967041646139,1.571071982383728,1.0078508853912354
-2.1334221998797815,-1.3442147413836878,-1.567068878804342,-1.8009546438800257,1.5710361003875732,1.0078388452529907
-2.1333864370929163,-1.3441908995257776,-1.5670807997332972,-1.800978962575094,1.5710840225219727,1.0078628063201904
-2.1334460417376917,-1.3442023436175745,-1.567068878804342,-1.800978962575094,1.571060061454773,1.0078269243240356
-2.1334221998797815,-1.3442147413836878,-1.5670927206622522,-1.8009908835040491,1.571071982383728,1.0078508853912354
-2.1333864370929163,-1.3442023436175745,-1.567068878804342,-1.800978962575094,1.5710480213165283,1.0078388452529907
-2.1334341208087366,-1.3442266623126429,-1.567068878804342,-1.8010028044330042,1.5710840225219727,1.007874846458435
-2.1334341208087366,-1.3442266623126429,-1.5670445601092737,-1.8009908835040491,1.571071982383728,1.0078269243240356
-2.1334341208087366,-1.3442023436175745,-1.5670326391803187,-1.800967041646139,1.5710361003875732,1.0078508853912354
-2.1333983580218714,-1.3442023436175745,-1.567068878804342,-1.800967041646139,1.5710480213165283,1.0078508853912354
-2.1333983580218714,-1.3442147413836878,-1.567068878804342,-1.800978962575094,1.571071982383728,1.007814884185791
-2.1334221998797815,-1.3442266623126429,-1.5670807997332972,-1.8010028044330042,1.571071982383728,1.007802963256836
-2.1334460417376917,-1.3442266623126429,-1.567068878804342,-1.8009908835040491,1.5710361003875732,1.0078508853912354
-2.1333864370929163,-1.3442266623126429,-1.5670326391803187,-1.800978962575094,1.571060061454773,1.0078508853912354
-2.1334221998797815,-1.3442266623126429,-1.567056957875387,-1.800978962575094,1.571071982383728,1.007814884185791
-2.1334221998797815,-1.3442023436175745,-1.567056957875387,-1.8010028044330042,1.5710480213165283,1.0078388452529907
-2.1334221998797815,-1.3442023436175745,-1.567056957875387,-1.8009546438800257,1.571071982383728,1.0078388452529907
-2.1334341208087366,-1.3441785017596644,-1.567068878804342,-1.8009908835040491,1.5710361003875732,1.0078388452529907
-2.1334221998797815,-1.3442023436175745,-1.5670445601092737,-1.8009908835040491,1.571071982383728,1.0078388452529907
-2.1334221998797815,-1.3442023436175745,-1.5670445601092737,-1.8009546438800257,1.5710361003875732,1.0078388452529907
-2.1334460417376917,-1.3441908995257776,-1.5670807997332972,-1.8009546438800257,1.5710480213165283,1.0078508853912354
-2.1334102789508265,-1.3442266623126429,-1.567068878804342,-1.800978962575094,1.571071982383728,1.0078508853912354
-2.1333983580218714,-1.3442023436175745,-1.5670445601092737,-1.8009546438800257,1.571060061454773,1.0078269243240356
-2.1334102789508265,-1.3442023436175745,-1.5670445601092737,-1.800978962575094,1.571071982383728,1.0078269243240356
-2.1334102789508265,-1.3442023436175745,-1.5670445601092737,-1.8009908835040491,1.5710480213165283,1.0078269243240356
-2.1334102789508265,-1.3442147413836878,-1.567068878804342,-1.8010028044330042,1.571060061454773,1.0078388452529907
-2.1334102789508265,-1.3442023436175745,-1.5670807997332972,-1.8009546438800257,1.5710840225219727,1.0078508853912354
-2.1334341208087366,-1.3442266623126429,-1.5670927206622522,-1.800967041646139,1.5710480213165283,1.0078269243240356
-2.1334221998797815,-1.3441908995257776,-1.5670807997332972,-1.800978962575094,1.5710480213165283,1.007814884185791
-2.1333983580218714,-1.3442023436175745,-1.5670807997332972,-1.800978962575094,1.571071982383728,1.0078508853912354
-2.1334221998797815,-1.3442266623126429,-1.5670927206622522,-1.800978962575094,1.5710480213165283,1.0078508853912354
-2.1333983580218714,-1.3441908995257776,-1.567056957875387,-1.8009908835040491,1.571071982383728,1.0078388452529907
-2.1334341208087366,-1.3441665808307093,-1.567068878804342,-1.800967041646139,1.571060061454773,1.0078388452529907
-2.1334460417376917,-1.344238583241598,-1.5670927206622522,-1.800978962575094,1.571060061454773,1.0078508853912354
-2.1334221998797815,-1.3442023436175745,-1.567068878804342,-1.800978962575094,1.571071982383728,1.0078508853912354
-2.1334341208087366,-1.3442023436175745,-1.567056957875387,-1.8010028044330042,1.571060061454773,1.0078269243240356
-2.1333983580218714,-1.3442023436175745,-1.5670326391803187,-1.8009546438800257,1.5710361003875732,1.0078628063201904
-2.1334221998797815,-1.3442147413836878,-1.567068878804342,-1.800978962575094,1.5710480213165283,1.0078388452529907
-2.1333864370929163,-1.3441785017596644,-1.5670807997332972,-1.800967041646139,1.571071982383728,1.0078628063201904
-2.133457962666647,-1.3442023436175745,-1.567056957875387,-1.800967041646139,1.5710240602493286,1.0078388452529907
-2.1334102789508265,-1.3442147413836878,-1.5670807997332972,-1.800967041646139,1.571071982383728,1.0078628063201904
-2.1334460417376917,-1.3442266623126429,-1.5670445601092737,-1.800978962575094,1.5710480213165283,1.007802963256836
